"('Fringe', 'Glowsticks')",4
"('Badoo', 'Cricket')",3
"('Nemo', 'Queen')",44
"('Jazz', 'Swimming')",2
"('Nelly', 'Pringles')",5
"('FreedomWorks', 'GoLikeUs')",23
"('Spartacus', 'Wipeout')",2
"('Playfish', 'Radiohead')",10
"('Converse', 'Disneyland')",73
"('Bowling', 'NCIS')",1
"('Coldplay', 'Doritos')",9
"('Graffiti', 'Xbox')",1
"('Seinfeld', 'Softball')",31
"('90210', 'Braveheart')",3
"('Brownies', 'Family')",5
"('Church', 'Tyga')",1
"('Journey', 'Lacoste')",18
"('Lacoste', 'Muse')",5
"('NHL', 'Prayer')",6
"('Dance', 'Disney')",2199
"('Chocolate', 'Snaptu')",4
"('Carhartt', 'Creed')",2
"('Fred', 'Oasis')",4
"('Church', 'CountryLife')",2
"('bebe', 'vitaminwater')",14
"('Music', 'Running')",82
"('Snickers', 'Wine')",2
"('Cooking', 'Eating')",81
"('Donkey', 'House')",19
"('Drawing', 'Journey')",1
"('Fergie', 'Jackass')",2
"('Shameless', 'Weekend')",13
"('2012', 'Titanic')",1
"('Bed', 'Chocolate')",361
"('Fastrack', 'Friendship')",46
"('Sports', 'iTunes')",44
"('India', 'Playboy')",3
"('Maxwell', 'Titanic')",1
"('Eclipse', 'FishVille')",13
"('BMW', 'Charmed')",12
"('History', 'Redbox')",4
"('Friendship', 'Twilight')",2
"('LuxDelux', 'Mojojojo')",2
"('2011', '2012')",6142
"('Slurpee', 'Sprite')",145
"('Tubing', 'Windows')",10
"('Football', 'LuxDelux')",10
"('Lacoste', 'Shakira')",1
"('Smallville', 'laughing')",5
"('Garfield', 'KISS')",3
"('Incubus', 'Reading')",1
"('Skype', 'Traveling')",5
"('PetVille', 'iCarly')",2
"('Madea', 'Mayhem')",32
"('Photography', 'Slipknot')",19
"('Lifehouse', 'Mario')",13
"('Rocky', 'iPhone')",2
"('Twix', 'Watermelon')",38
"('Comedy', 'Doug')",45
"('Doritos', 'Football')",13
"('Arsenal', 'Daughtry')",1
"('PetVille', 'Starbucks')",35
"('Tennis', 'Wine')",15
"('Beyonc', 'Evanescence')",22
"('PlayStation', 'Rock')",316
"('Converse', 'Korn')",2
"('Coach', 'Music')",4
"('Barbie', 'Love')",13
"('PicBadges', 'Zoosk')",1
"('FarmVille', 'YouTube')",8
"('300', 'Everything')",11
"('Rain', 'Rap')",543
"('Music', 'Squirt')",2
"('Monopoly', 'Survivor')",2
"('25', 'Rugby')",1
"('Halloween', 'History')",449
"('Journey', 'Lifetime')",110
"('Lost', 'YoVille')",2
"('Photography', 'Psych')",94
"('Oasis', 'Pillsbury')",4
"('Soccer', 'Windows')",52
"('Intel', 'Monica')",6
"('Sports', 'Tron')",30
"('ShoeDazzle', 'Target')",17
"('Adele', 'DORY')",10
"('Google', 'Unfuckingbelievable')",1
"('Saw', 'SouthPark')",1
"('Movies', 'Twilight')",37
"('Nickelback', 'Redbox')",19
"('Marvel', 'Movies')",262
"('Cooking', 'Pink')",3
"('Unfuckingbelievable', 'bubblewrap')",3
"('Rugrats', 'laughing')",3
"('Nickelback', 'Pepsi')",274
"('IMVU', 'Kisses')",17
"('Bacardi', 'Batman')",169
"('Photography', 'Spartacus')",20
"('Everything', 'Summer')",1
"('IMVU', 'Nike')",1
"('NHL', 'Quotes')",8
"('LIVESTRONG', 'Naruto')",1
"('Hugging', 'Playboy')",1
"('Rihanna', 'Tron')",3
"('2011', 'Photography')",35
"('Hugging', 'IronMan')",9
"('KISS', 'Marines')",18
"('Partying', 'Pepsi')",907
"('Braveheart', 'Movies')",3
"('BMW', 'Disneyland')",2
"('Evanescence', 'eBuddy')",1
"('Classical', 'Drinking')",17
"('Bonfires', 'Coach')",15
"('GoLikeUs', 'Marines')",1
"('Mario', 'UNO')",1
"('Gerber', 'ShoeDazzle')",1
"('Skittles', 'SouthPark')",2
"('Nirvana', 'Skins')",1
"('Bones', 'Cooking')",44
"('Fringe', 'LuxDelux')",1
"('DORY', 'House')",16
"('Brownies', 'Dogs')",3
"('Hancock', 'Kisses')",3
"('KitKat', 'Lacoste')",2
"('Eminem', 'HGTV')",4
"('Playboy', 'iTunes')",1
"('Baseball', 'Donkey')",2
"('Creed', 'Dogs')",30
"('Jesus', 'Xbox')",7
"('Facebook', 'Kesha')",88
"('Marvel', 'Secret')",1
"('Pepsi', 'YouTube')",11
"('Disney', 'Friendship')",23
"('Family', 'HBO')",72
"('Madea', 'NBA')",21
"('Hollyoaks', 'IMVU')",5
"('Stewie', 'Twitter')",12
"('RightChange', 'Skittles')",20
"('SonyEricsson', 'Windows')",5
"('Prayer', 'Shrek')",17
"('Games', 'JLS')",77
"('Basketball', 'Nike')",7
"('Coach', 'Mario')",1
"('ESPN', 'Family')",455
"('NFL', 'Shaq')",6
"('Pepsi', 'Rammstein')",4
"('Tisto', 'Wine')",16
"('Disney', 'Movies')",29
"('Cars', 'Mario')",1
"('Drinking', 'Photography')",18
"('Rihanna', 'Rockmusic')",1
"('Baseball', 'Sleeping')",1
"('Ronaldinho', 'Usher')",4
"('Clinique', 'Dancing')",103
"('Badoo', 'Baseball')",28
"('Burberry', 'Comedy')",35
"('DORY', 'Hiking')",1
"('Badminton', 'Eminem')",7
"('Oreo', 'jcpenney')",1
"('Sade', 'Weeds')",5
"('Pink', 'Salt')",63
"('PlayStation', 'Snickers')",1
"('Braveheart', 'Church')",46
"('Rubberduckzilla', 'Scarface')",24
"('Sade', 'Walking')",6
"('Reggae', 'Seinfeld')",3
"('Badminton', 'Sports')",2
"('Anime', 'Shakira')",1
"('Fred', 'Money')",3
"('CoverGirl', 'Disney')",121
"('NCIS', 'PrisonBreak')",3
"('Singing', 'Twitter')",11
"('Pitbull', 'YoVille')",2
"('Dancing', 'Saw')",1
"('Ronaldinho', 'Tangled')",1
"('Jesus', 'Walmart')",20
"('Graffiti', 'Picnik')",1
"('Facebook', 'Pandora')",6
"('Dove', 'Drama')",117
"('Disneyland', 'FishVille')",2
"('Hooters', 'Travel')",1
"('Tangled', 'ToyStory')",2
"('FishVille', 'House')",153
"('Hunting', 'Pop')",3
"('GodVine', 'NASCAR')",3
"('Glee', 'PetVille')",13
"('Seinfeld', 'Slipknot')",45
"('Drama', 'Jabbawockeez')",1
"('CoverGirl', 'Fantasia')",4
"('Google', 'Lost')",76
"('Kesha', 'Paramore')",17
"('90210', 'Jesus')",3
"('Lifehouse', 'Twilight')",1
"('Expedia', 'Rap')",1
"('Jesus', 'PopChat')",44
"('LuxDelux', 'YouTube')",2
"('Food', 'Marines')",5
"('Rap', 'Rugby')",25
"('God', 'Seinfeld')",2
"('CSI', 'NCIS')",30
"('Sade', 'Target')",11
"('Blues', 'Dogs')",25
"('Charmed', 'Wanted')",1
"('2pac', 'Converse')",8
"('Icecream', 'KISS')",9
"('NFL', 'Volleyball')",1
"('Puma', 'RedBull')",4
"('Smallville', 'deadmau5')",1
"('NBA', 'WWE')",5
"('Comedy', 'PopChat')",10
"('Icecream', 'Photography')",2
"('Gerber', 'Glowsticks')",137
"('Flyleaf', 'Hockey')",2
"('Goodfellas', 'Quotes')",1
"('Shakira', 'UNO')",40
"('2011', 'Bed')",401
"('Bed', 'Dior')",4
"('Nirvana', 'Superbad')",1
"('Gucci', 'Pop')",4
"('Jeep', 'Snaptu')",2
"('Radiohead', 'Reptar')",53
"('Wii', 'eBuddy')",2
"('Spartacus', 'Zombieland')",4
"('Food', 'Naruto')",3
"('Golf', 'Hanes')",80
"('Drawing', 'Pizza')",1
"('Madea', 'Shameless')",1
"('Camping', 'Coldplay')",86
"('Chocolate', 'Hiking')",2
"('Monopoly', 'Sprite')",1
"('Chocolate', 'Running')",1
"('Disney', 'JWOWW')",3
"('Paramore', 'Shrek')",12
"('Plies', 'Singing')",3
"('Pizza', 'Singing')",45
"('Rain', 'Twilight')",19
"('Sprite', 'iTunes')",1
"('HBO', 'Secret')",1
"('Bowling', 'CHANEL')",40
"('Google', 'Hollyoaks')",192
"('BMW', 'Travel')",1
"('Target', 'bebe')",5
"('Nickelback', 'Snaptu')",7
"('Halloween', 'Rock')",3
"('Camping', 'Target')",1
"('Swimming', 'TrueBlood')",3
"('Eminem', 'Scrubs')",1
"('Hiking', 'Metallica')",10
"('Money', 'Traveling')",4
"('Hunting', 'Travel')",2
"('Bed', 'Bones')",201
"('ESPN', 'Hugging')",1
"('BlackBerry', 'Fantasia')",4
"('Cooking', 'FrontierVille')",10
"('RollerCoasters', 'Texting')",2
"('Barbie', 'Bones')",40
"('Friendship', 'Hanes')",7
"('LuxDelux', 'MafiaWars')",1
"('Pringles', 'Swimming')",4
"('Evanescence', 'Pitbull')",1
"('2012', '25')",2406
"('Drake', 'Fringe')",3
"('Madonna', 'Pepsi')",6
"('Gardening', 'Love')",70
"('Godsmack', 'Lost')",4
"('Cooking', 'Dogs')",106
"('Drinking', 'Food')",58
"('Westlife', 'iPhone')",15
"('PlayStation', 'SportsCenter')",7
"('Garfield', 'Money')",1
"('Muse', 'PicBadges')",3
"('Mario', 'Playfish')",10
"('Sushi', 'WWE')",16
"('Muse', 'Quotes')",6
"('Sprite', 'Starburst')",328
"('Takers', 'TreySongz')",1
"('Rubberduckzilla', 'Slipknot')",4
"('FarmVille', 'Snickers')",2
"('TheSimpsons', 'Tisto')",1
"('CityVille', 'Garfield')",2
"('Rihanna', 'Zoosk')",32
"('Cash', 'Cricket')",50
"('House', 'JonasBrothers')",2
"('Boo', 'Photography')",1
"('Nokia', 'SonyEricsson')",1
"('GameStop', 'JustinBieber')",1
"('Coldplay', 'Futurama')",7
"('CityVille', 'Futurama')",8
"('Techno', 'UNO')",17
"('PetVille', 'Techno')",5
"('Comedy', 'Taken')",1
"('Target', 'Tisto')",75
"('Ronaldinho', 'Summer')",7
"('Money', 'PlayStation')",23
"('Evanescence', 'Rihanna')",3
"('Dance', 'Subway')",1
"('LuxDelux', 'Rock')",8
"('AKON', 'Church')",33
"('Singing', 'WWE')",22
"('SportsCenter', 'Zoosk')",13
"('Gladiator', 'LMFAO')",1
"('NFL', 'Nutella')",22
"('Rubberduckzilla', 'Shaq')",3
"('LuxDelux', 'Shrek')",1
"('Maltesers', 'WWE')",1
"('BlackBerry', 'iPhone')",1
"('Carhartt', 'Hunting')",4
"('2012', 'ChrisBrown')",1
"('Lost', 'Sushi')",2
"('Phrases', 'Subway')",2
"('Korn', 'PlayStation')",3
"('Misfits', 'Texting')",1
"('Sleep', 'Weekend')",11
"('MediaFire', 'Titanic')",3
"('MTV', 'Westlife')",3
"('Entourage', 'Gladiator')",7
"('Astrology', 'Charmed')",6
"('CherylCole', 'Converse')",1
"('Jazz', 'Movies')",126
"('Disneyland', 'Kesha')",1
"('Traveling', 'Tyga')",36
"('Family', 'laughing')",3
"('God', 'Hollyoaks')",139
"('BMW', 'Gatorade')",1
"('Pandora', 'Traveling')",2
"('FrontierVille', 'Lacoste')",7
"('Friendship', 'Pringles')",1
"('Soccer', 'ZooWorld')",1
"('LMFAO', 'Tennis')",1
"('Walgreens', 'Weekend')",30
"('Tisto', 'WALLE')",9
"('Glee', 'Nelly')",2
"('Hiking', 'Nike')",2
"('Mario', 'Shakira')",36
"('WALLE', 'Xbox')",19
"('Psych', 'Usher')",1
"('Quotes', 'Summer')",23
"('Golf', 'YouTube')",3
"('Dancing', 'Glowsticks')",4
"('Watermelon', 'iHearts')",9
"('Sade', 'Slurpee')",4
"('2011', 'Halloween')",2
"('90210', 'Dance')",22
"('Wanted', 'Wipeout')",277
"('CNN', 'Fantasia')",3
"('Batman', 'Gerber')",1
"('Pink', 'Running')",113
"('Metallica', 'Rap')",6
"('Love', 'Sugarland')",6
"('Aerosmith', 'Church')",12
"('Seether', 'Weezer')",1
"('Radiohead', 'Survivor')",1
"('Pepsi', 'Pizza')",824
"('Radiohead', 'Thunderstorms')",1
"('Redbox', 'Singing')",25
"('Redbox', 'Spartacus')",2
"('LuxDelux', 'Secret')",1
"('Dior', 'Mario')",4
"('Dior', 'Eminem')",88
"('Money', 'Twitter')",6
"('Salt', 'Smallville')",28
"('Disney', 'iHearts')",1
"('Bing', 'Disney')",29
"('Dancing', 'Pink')",15
"('CityVille', 'Dance')",468
"('FishVille', 'Queen')",2
"('Adele', 'Braveheart')",9
"('Hooters', 'Misfits')",1
"('Hunting', 'India')",63
"('Church', 'Degrassi')",20
"('Kisses', 'Twilight')",2
"('UNO', 'Wine')",24
"('HBO', 'NBA')",6
"('Slash', 'Usher')",20
"('Mario', 'MileyCyrus')",3
"('Sleeping', 'Superbad')",61
"('FML', 'Muse')",1
"('Muse', 'MythBusters')",51
"('Family', 'YoVille')",2
"('God', 'Quotes')",12
"('Avatar', 'Tennis')",2
"('Google', 'Rihanna')",8
"('Snaptu', 'Tennis')",59
"('Pringles', 'Reading')",427
"('Running', 'Tide')",6
"('Queen', 'Walmart')",18
"('Movies', 'ShoeDazzle')",1
"('Jazz', 'Wanted')",3
"('Pepsi', 'deadmau5')",1
"('Gerber', 'Tangled')",1
"('Slipknot', 'Sublime')",165
"('Quotes', 'Superbad')",3
"('Chess', 'HGTV')",1
"('Eminem', 'LMFAO')",16
"('Hancock', 'Lifetime')",1
"('IMVU', 'Journey')",10
"('Goodfellas', 'Love')",112
"('Unfuckingbelievable', 'ZARA')",1
"('Wipeout', 'laughing')",159
"('Survivor', 'Wwe')",1
"('Mario', 'Money')",1196
"('Badminton', 'Braveheart')",14
"('25', 'CrowdStar')",7
"('Pillsbury', 'summer')",1
"('Boo', 'Ronaldinho')",1
"('Stewie', 'Volleyball')",11
"('Bowling', 'Cooking')",45
"('Bacardi', 'Charmed')",2
"('Survivor', 'Walking')",39
"('Cars', 'Pizza')",2
"('BlackBerry', 'Camping')",120
"('Dancing', 'Jazz')",25
"('Saw', 'Snaptu')",68
"('Batman', 'Drinking')",4
"('VH1', 'laughing')",12
"('Coldplay', 'ForAmerica')",1
"('Dior', 'Drama')",42
"('Monopoly', 'Shameless')",10
"('Sushi', 'Tangled')",74
"('Queen', 'Reading')",1362
"('Everything', 'Kisses')",1
"('2012', 'Expedia')",2
"('Batman', 'Snaptu')",2
"('Radiohead', 'Texting')",1
"('JLS', 'Playfish')",2
"('Golf', 'Jesus')",161
"('Pantera', 'Quotes')",10
"('Subway', 'Walgreens')",15
"('Nike', 'Sade')",7
"('Redbox', 'Xbox')",3
"('PrisonBreak', 'Twilight')",1
"('FML', 'History')",3
"('Nokia', 'Running')",5
"('Pink', 'Singing')",71
"('Reptar', 'Transformers')",2
"('Aerosmith', 'Ronaldinho')",1
"('Pantera', 'Rain')",10
"('Kingfisher', 'Sleep')",1
"('Bowling', 'Volleyball')",1
"('Beer', 'JWOWW')",1
"('Netflix', 'Scrubs')",1
"('Chocolate', 'Drama')",28
"('Everything', 'NFL')",1
"('Chocolate', 'Stewie')",1
"('Fantasia', 'LAUGHING')",2
"('Salt', 'Skittles')",56
"('Madonna', 'Netflix')",2
"('Playfish', 'Puma')",38
"('Techno', 'Xbox')",22
"('Tron', 'summer')",1
"('Ronaldinho', 'Shaq')",19
"('Aropostale', 'Burberry')",1
"('Eminem', 'Rugrats')",1
"('Charmed', 'Fringe')",2
"('JWOWW', 'Music')",24
"('Music', 'Pitbull')",175
"('Fergie', 'Twitter')",1
"('Eating', 'Fred')",6
"('IMVU', 'Tisto')",1
"('Bing', 'DORY')",34
"('Rain', 'Windows')",1
"('Hunting', 'LuxDelux')",16
"('Walking', 'Zombieland')",47
"('Monica', 'Saw')",3
"('Jazz', 'Jesus')",1534
"('Mario', 'MythBusters')",19
"('Sublime', 'Wanted')",5
"('Drake', 'Troy')",1
"('Smallville', 'Takers')",7
"('BigBrother', 'FrontierVille')",1
"('Barbie', 'Eclipse')",4
"('Timbaland', 'TrueBlood')",1
"('Expedia', 'Football')",20
"('WizKhalifa', 'Xbox')",10
"('NASCAR', 'Redbox')",6
"('CHANEL', 'Muse')",1
"('Tangled', 'WALLE')",5
"('India', 'NHL')",2
"('25', 'Facebook')",171
"('Hanes', 'NASCAR')",2
"('Starburst', 'Twitter')",10
"('Nokia', 'Salt')",11
"('House', 'YoVille')",6
"('Pandora', 'Partying')",142
"('Starburst', 'Summer')",835
"('Shaq', 'Twilight')",12
"('Wanted', 'vitaminwater')",3
"('Facebook', 'WWE')",6
"('Badoo', 'Clinique')",1
"('JWOWW', 'Jeep')",40
"('Drake', 'FarmVille')",71
"('2pac', 'BMW')",30
"('Incubus', 'MTV')",8
"('Halloween', 'Kisses')",8
"('Kingfisher', 'Photography')",10
"('2012', 'Church')",57
"('Muse', 'Shaq')",1
"('Mojojojo', 'Money')",1153
"('GodVine', 'India')",8
"('Sushi', 'YouTube')",42
"('Sleep', 'Snickers')",139
"('FamilyGuy', 'Glee')",1
"('Unfuckingbelievable', 'Weezer')",1
"('Football', 'HBO')",150
"('Radiohead', 'Salt')",12
"('Quotes', 'Reading')",1355
"('Jabbawockeez', 'Nutella')",1
"('BlackBerry', 'Sports')",1
"('BlackBerry', 'Mario')",16
"('Bible', 'BrunoMars')",1
"('Arsenal', 'Jesus')",8
"('Disney', 'Dogs')",1471
"('Sushi', 'Traveling')",61
"('Sublime', 'Walmart')",19
"('Eclipse', 'HBO')",3
"('Nutella', 'Summer')",6
"('PrisonBreak', 'Swimming')",1
"('Drawing', 'Games')",38
"('NFL', 'Twilight')",1
"('CNN', 'Golf')",2
"('Naruto', 'Reggae')",8
"('25', 'Casino')",37
"('MTV', 'NHL')",10
"('Glee', 'Playfish')",1
"('Church', 'Disturbed')",60
"('Gucci', 'ShoeDazzle')",1
"('Monopoly', 'NBA')",83
"('History', 'Lacoste')",21
"('Dior', 'Drinking')",13
"('Dove', 'Entourage')",15
"('Rap', 'Windows')",8
"('India', 'Metallica')",41
"('VH1', 'Walgreens')",97
"('Inception', 'Ludacris')",13
"('MediaFire', 'Queen')",4
"('CNN', 'Rocky')",1
"('Nickelback', 'Soccer')",11
"('Disturbed', 'Korn')",11
"('KidCudi', 'LAUGHING')",1
"('Naruto', 'Rock')",53
"('Pandora', 'Rugrats')",1
"('Jackass', 'iPhone')",2
"('UNO', 'Wwe')",8
"('Reggaeton', 'Zoosk')",4
"('Drinking', 'Golf')",17
"('Music', 'ProfileBanner')",1
"('Queen', 'RightChange')",187
"('Bounty', 'ChapStick')",35
"('Pop', 'Zoosk')",9
"('CSI', 'NBA')",1
"('Nickelback', 'Volleyball')",1
"('2pac', 'Baseball')",43
"('Metallica', 'Ronaldinho')",4
"('Pandora', 'Rihanna')",36
"('IMVU', 'Tide')",1
"('Doritos', 'Futurama')",1
"('Ronaldinho', 'Wipeout')",1
"('Movies', 'Westlife')",4
"('Oreo', 'Rihanna')",199
"('Rugby', 'Watermelon')",1
"('Drama', 'Titanic')",3
"('Food', 'Jesus')",112
"('Snaptu', 'Subway')",14
"('NeverShoutNever', 'Oasis')",1
"('Pringles', 'Shaq')",5
"('Jazz', 'Salt')",3
"('AKON', 'Gladiator')",2
"('Cuddling', 'Partying')",2
"('Bible', 'Usher')",4
"('2011', 'Expedia')",4
"('AppStore', 'Aropostale')",1
"('2012', 'Australia')",444
"('Converse', 'Gucci')",2
"('Food', 'Scarface')",1
"('300', 'Eminem')",27
"('Golf', 'Hiking')",165
"('Classical', 'Hiking')",9
"('Slash', 'Wanted')",6
"('Sprite', 'Xbox')",6
"('Adele', 'FarmVille')",6
"('FrontierVille', 'Sushi')",1
"('Nutella', 'Puma')",13
"('Dove', 'WWE')",1
"('Nirvana', 'Windows')",3
"('Picnik', 'Pillsbury')",250
"('Radiohead', 'Windows')",1
"('AKON', 'Braveheart')",26
"('Korn', 'Megadeth')",132
"('Redbox', 'Travel')",8
"('BlackBerry', 'Chess')",89
"('Hiking', 'Jabbawockeez')",6
"('NHL', 'Softball')",2
"('Tyga', 'summer')",5
"('Beer', 'Dogs')",26
"('Coldplay', 'Dance')",302
"('Metallica', 'Sports')",5
"('Texting', 'YouTube')",129
"('Love', 'Skittles')",36
"('Casino', 'Fringe')",2
"('Drake', 'Fastrack')",1
"('ForAmerica', 'FreedomWorks')",834
"('Cuddling', 'Nutella')",1
"('History', 'VH1')",1
"('Drama', 'Incubus')",4
"('laughing', 'vitaminwater')",424
"('Hooters', 'IMVU')",7
"('Church', 'Soccer')",4
"('Eclipse', 'Pizza')",2
"('Pandora', 'Twilight')",4
"('Muse', 'Pillsbury')",2
"('Naruto', 'Westlife')",3
"('Jabbawockeez', 'MediaFire')",2
"('Arsenal', 'Hunting')",1
"('Fringe', 'Nemo')",1
"('deadmau5', 'iPod')",234
"('Futurama', 'Nirvana')",1
"('ShoeDazzle', 'Sleep')",73
"('Gucci', 'Mayhem')",1
"('bubblewrap', 'iCarly')",453
"('Twitter', 'Weezer')",11
"('Intel', 'Pandora')",1
"('Basshunter', 'Everything')",1
"('Gardening', 'HGTV')",33
"('Everything', 'Hooters')",4
"('Pantera', 'Rugby')",1
"('Transformers', 'Wii')",47
"('ESPN', 'FishVille')",3
"('Astrology', 'Doug')",1
"('India', 'Ronaldinho')",4
"('Fred', 'NBA')",4
"('Disney', 'ESPN')",332
"('Techno', 'Windows')",16
"('2012', 'Daughtry')",2
"('Reptar', 'Skittles')",31
"('Zombieland', 'eBuddy')",19
"('Basketball', 'Dove')",2
"('BandofBrothers', 'Everything')",1
"('PopChat', 'Techno')",6
"('Phrases', 'PrisonBreak')",3
"('Music', 'Smiling')",27
"('Monopoly', 'Puma')",1
"('Badminton', 'Drama')",8
"('KISS', 'Lost')",274
"('Xbox', 'bebe')",36
"('Blues', 'Weekend')",1
"('Swimming', 'jcpenney')",3
"('Cricket', 'Rock')",10
"('WALLE', 'Weezer')",17
"('Eclipse', 'History')",4
"('BigBrother', 'Ciara')",2
"('SonyEricsson', 'YoVille')",4
"('Pandora', 'Reggaeton')",1
"('AKON', 'Bowling')",24
"('Disney', 'Google')",23
"('Batman', 'Drama')",7
"('Jackass', 'Transformers')",1
"('Google', 'Monopoly')",9
"('Creed', 'CrowdStar')",98
"('Movies', 'Volleyball')",17
"('Oasis', 'Psych')",4
"('Flyleaf', 'Journey')",2
"('Anime', 'Sleep')",1
"('Hiking', 'Running')",2
"('Playboy', 'Supernatural')",2
"('Casino', 'Expedia')",22
"('Boo', 'Cars')",137
"('Rugby', 'laughing')",11
"('CHANEL', 'CSI')",387
"('Shrek', 'Sublime')",20
"('PicBadges', 'Titanic')",8
"('Lifetime', 'Mario')",6
"('Subway', 'bebe')",5
"('Pepsi', 'Takers')",1
"('Coach', 'CoverGirl')",93
"('Playboy', 'Summer')",9
"('Singing', 'Walgreens')",4
"('Korn', 'Travel')",2
"('Comedy', 'Nike')",1
"('Gatorade', 'History')",21
"('Hunting', 'Prayer')",1
"('Rocky', 'Summer')",25
"('Money', 'Muse')",239
"('Scarface', 'Wipeout')",2
"('Bonfires', 'Budweiser')",131
"('ChapStick', 'Comedy')",60
"('Fantasia', 'Oasis')",1
"('Muse', 'Nike')",76
"('History', 'Skins')",2
"('Incubus', 'Metallica')",21
"('Inception', 'Zoosk')",1
"('Bed', 'Church')",49
"('Drinking', 'Madonna')",1
"('Running', 'Slash')",22
"('AKON', 'Boo')",28
"('Barbie', 'Titanic')",1
"('Sleep', 'Starbucks')",375
"('Brownies', 'Carhartt')",20
"('Monica', 'Radiohead')",1
"('2012', 'CNN')",33
"('FishVille', 'KISS')",6
"('Beer', 'FML')",5
"('Aerosmith', 'Drinking')",2
"('Pizza', 'Wonka')",1
"('Drake', 'Jabbawockeez')",2
"('Maxwell', 'Scarface')",1
"('CityVille', 'Creed')",156
"('Pizza', 'Sports')",141
"('Rocky', 'Wii')",2
"('Sushi', 'iCarly')",1
"('Journey', 'NASCAR')",12
"('Shakira', 'Target')",39
"('Badminton', 'Bing')",9
"('Avatar', 'Coldplay')",54
"('Friendship', 'Movies')",28
"('Slipknot', 'Zombieland')",2
"('Shaq', 'Smallville')",17
"('Skins', 'Weekend')",8
"('KISS', 'Love')",1334
"('ESPN', 'Godsmack')",2
"('Dancing', 'Walking')",3
"('House', 'Paramore')",25
"('Rock', 'Wine')",51
"('India', 'Picnik')",1
"('Drama', 'Painting')",2
"('HGTV', 'Travel')",1
"('Sports', 'Thunderstorms')",48
"('Partying', 'Psych')",4
"('MTV', 'PicBadges')",13
"('Mario', 'Phrases')",28
"('Mayhem', 'Money')",215
"('CSI', 'Disturbed')",50
"('FarmVille', 'Metallica')",27
"('Monopoly', 'Troy')",1
"('Intel', 'Jesus')",266
"('Dior', 'Hugging')",1
"('Drake', 'Shrek')",2
"('Cricket', 'Pringles')",1
"('Target', 'Tide')",600
"('Housemusic', 'Music')",1
"('Scrubs', 'Tisto')",6
"('Dance', 'Pizza')",1
"('Soccer', 'Tide')",11
"('Mario', 'Playboy')",9
"('Drama', 'Eminem')",574
"('Aropostale', 'Photography')",1
"('Cooking', 'Lifetime')",1
"('Phrases', 'YouTube')",27
"('Korn', 'Rihanna')",1
"('Bacardi', 'Hanes')",1
"('Flyleaf', 'Gardening')",1
"('Slipknot', 'Target')",13
"('Playfish', 'Snaptu')",9
"('Lost', 'Zoosk')",1
"('Bones', 'Daughtry')",7
"('PicBadges', 'Xbox')",1
"('Jabbawockeez', 'Rock')",4
"('iPhone', 'vitaminwater')",16
"('Shakira', 'Slipknot')",192
"('Bible', 'Prayer')",4
"('Madea', 'iHearts')",1
"('FML', 'Goodfellas')",2
"('Slipknot', 'Titanic')",32
"('Tisto', 'iPhone')",13
"('2011', 'Twilight')",4
"('300', 'Halloween')",1
"('Avatar', 'Incubus')",1
"('Football', 'Maxwell')",10
"('Oreo', 'Usher')",10
"('Friday', 'Puma')",1
"('Tennis', 'Weezer')",13
"('Glowsticks', 'Music')",4
"('Techno', 'Westlife')",1
"('CrowdStar', 'MediaFire')",1
"('Arsenal', 'FarmVille')",4
"('Facebook', 'PetSociety')",1
"('FishVille', 'Godsmack')",2
"('India', 'PicBadges')",8
"('Inception', 'Ronaldinho')",2
"('Redbox', 'Sushi')",3
"('Cash', 'NASCAR')",1
"('BestBuy', 'Bible')",1
"('McLovin', 'Rugrats')",1
"('Avatar', 'Dexter')",38
"('Basshunter', 'Blues')",18
"('Futurama', 'Muse')",3
"('Dior', 'Phrases')",1
"('Seether', 'Snaptu')",6
"('Intel', 'Pink')",5
"('Skype', 'Sugarland')",9
"('Avatar', 'Nutella')",2
"('SportsCenter', 'Tide')",13
"('CHANEL', 'Family')",4
"('SummerTime', 'Superbad')",7
"('Nelly', 'Rammstein')",1
"('LIVESTRONG', 'Madonna')",3
"('Braveheart', 'Casino')",88
"('Incubus', 'Radiohead')",5
"('Journey', 'Secret')",5
"('Slurpee', 'Timbaland')",1
"('PlayStation', 'SonyEricsson')",1
"('LuxDelux', 'PlayStation')",3
"('BMW', 'Everything')",9
"('Glowsticks', 'KISS')",10
"('Coach', 'Intel')",1
"('Shameless', 'Texting')",35
"('Eminem', 'PopChat')",9
"('PlayStation', 'Shakira')",73
"('Avatar', 'Beyonc')",1025
"('Cash', 'Dove')",15
"('Gerber', 'Metallica')",2
"('CNN', 'PopChat')",1
"('Casino', 'HBO')",1
"('Dove', 'Evanescence')",59
"('Pink', 'Traveling')",29
"('Misfits', 'Reggae')",1
"('Kingfisher', 'Monopoly')",1
"('KISS', 'Skins')",1
"('CNN', 'CityVille')",128
"('PetVille', 'Puma')",9
"('Cooking', 'Fantasia')",9
"('Disney', 'Fastrack')",22
"('FML', 'Glowsticks')",2
"('Cooking', 'Rihanna')",4
"('Scarface', 'Superbad')",30
"('Rugby', 'Twix')",1
"('Target', 'iHearts')",11
"('RightChange', 'Sugarland')",23
"('Evanescence', 'Incubus')",1
"('Aerosmith', 'CNN')",3
"('Scarface', 'Skittles')",97
"('Smallville', 'Weekend')",3
"('Rock', 'Smallville')",154
